<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,25/11/22,14:00,136.0100000,136.4800000,135.6500000,136.3600000,2334190
SBER,60,25/11/22,15:00,136.3600000,136.8000000,136.2400000,136.3200000,2345250
SBER,60,25/11/22,16:00,136.3200000,136.3500000,135.9200000,136.2600000,1777390
SBER,60,25/11/22,17:00,136.2500000,136.2500000,135.8000000,136.2000000,1644800
SBER,60,25/11/22,18:00,136.2000000,136.5000000,136.1500000,136.3300000,1719370
SBER,60,25/11/22,19:00,136.2900000,136.4500000,136.1000000,136.4400000,649210
SBER,60,25/11/22,20:00,136.4500000,136.4700000,136.2500000,136.2600000,274860
SBER,60,25/11/22,21:00,136.2700000,136.3900000,136.2200000,136.2500000,465430
SBER,60,25/11/22,22:00,136.2500000,136.4700000,136.0600000,136.4600000,706110
SBER,60,25/11/22,23:00,136.4600000,136.6200000,136.3700000,136.5300000,777400
SBER,60,28/11/22,10:00,135.0100000,135.8700000,134.5700000,135.7100000,11001070
SBER,60,28/11/22,11:00,135.6600000,136.2000000,135.2200000,135.7100000,4534080
SBER,60,28/11/22,12:00,135.7100000,135.8300000,134.9300000,134.9700000,3660440
SBER,60,28/11/22,13:00,134.9700000,135.2400000,134.3500000,134.5400000,7498780
SBER,60,28/11/22,14:00,134.5400000,135.2000000,134.1000000,134.8800000,4634210
SBER,60,28/11/22,15:00,134.8500000,135.1900000,134.7200000,134.9000000,1452690
SBER,60,28/11/22,16:00,134.9200000,135.5000000,134.6500000,135.1300000,3311430
SBER,60,28/11/22,17:00,135.1500000,135.5100000,134.9000000,135.5000000,2450690
SBER,60,28/11/22,18:00,135.5000000,135.9600000,135.3400000,135.7700000,2514210
SBER,60,28/11/22,19:00,135.7000000,135.7600000,135.4000000,135.6600000,1089970
SBER,60,28/11/22,20:00,135.6800000,135.9700000,135.6500000,135.6900000,921420
SBER,60,28/11/22,21:00,135.6900000,135.7900000,135.4000000,135.4600000,586490
SBER,60,28/11/22,22:00,135.4600000,135.5800000,135.2500000,135.5300000,760550
SBER,60,28/11/22,23:00,135.5400000,135.6100000,135.3800000,135.5300000,631410
SBER,60,29/11/22,10:00,136.2900000,136.6000000,135.8800000,135.9900000,6054490
SBER,60,29/11/22,11:00,135.9800000,137.0900000,135.9500000,136.6900000,5576900
SBER,60,29/11/22,12:00,136.6900000,136.9200000,136.5000000,136.6200000,3621990
SBER,60,29/11/22,13:00,136.6000000,137.2000000,136.6000000,136.6300000,5515950
SBER,60,29/11/22,14:00,136.6400000,136.8500000,136.3100000,136.4700000,1718950
SBER,60,29/11/22,15:00,136.4800000,136.7500000,136.2000000,136.5700000,1424150
SBER,60,29/11/22,16:00,136.5700000,136.8000000,136.4200000,136.6700000,875860
SBER,60,29/11/22,17:00,136.6600000,136.8300000,136.4300000,136.7400000,1190070
SBER,60,29/11/22,18:00,136.7400000,136.9900000,136.5600000,136.8500000,1761110
SBER,60,29/11/22,19:00,136.6100000,136.7700000,136.2000000,136.4400000,1822300
SBER,60,29/11/22,20:00,136.4400000,136.6200000,136.3600000,136.5000000,837880
SBER,60,29/11/22,21:00,136.4800000,136.6400000,136.3600000,136.4700000,413320
SBER,60,29/11/22,22:00,136.4700000,136.6300000,136.3700000,136.4700000,317270
SBER,60,29/11/22,23:00,136.4700000,136.5000000,136.3600000,136.3700000,373510
SBER,60,30/11/22,10:00,136.5100000,136.7000000,135.6700000,136.0800000,5503550
SBER,60,30/11/22,11:00,136.0800000,136.2000000,135.8000000,136.1100000,1633160
SBER,60,30/11/22,12:00,136.1200000,136.5000000,136.0000000,136.1800000,1816410
SBER,60,30/11/22,13:00,136.1900000,136.2400000,136.0000000,136.0400000,1324560
SBER,60,30/11/22,14:00,136.0300000,136.2000000,135.8300000,135.9100000,1568650
SBER,60,30/11/22,15:00,135.9100000,135.9500000,135.3400000,135.4000000,3553760
SBER,60,30/11/22,16:00,135.3900000,135.6900000,135.3400000,135.5700000,1705870
SBER,60,30/11/22,17:00,135.5600000,135.5900000,135.2300000,135.5200000,1594250
SBER,60,30/11/22,18:00,135.5100000,135.6500000,135.3900000,135.5100000,1006420
SBER,60,30/11/22,19:00,135.5100000,135.9600000,135.4300000,135.7300000,1601100
SBER,60,30/11/22,20:00,135.7200000,135.9400000,135.6000000,135.7100000,642070
SBER,60,30/11/22,21:00,135.6900000,135.9500000,135.6400000,135.8900000,488600
SBER,60,30/11/22,22:00,135.8900000,136.4400000,135.8800000,136.3900000,2116790
SBER,60,30/11/22,23:00,136.4200000,136.7800000,136.2500000,136.7800000,2242570
SBER,60,01/12/22,10:00,137.1100000,137.9500000,137.0700000,137.4300000,8734640
SBER,60,01/12/22,11:00,137.4000000,137.4300000,136.8400000,137.1500000,3004870
SBER,60,01/12/22,12:00,137.1500000,137.6000000,137.0000000,137.0500000,2831770
SBER,60,01/12/22,13:00,137.0300000,137.2200000,136.3500000,136.6800000,6263780
SBER,60,01/12/22,14:00,136.6800000,136.9600000,136.4800000,136.6600000,1602180
SBER,60,01/12/22,15:00,136.6700000,136.8500000,136.5100000,136.7100000,970730
SBER,60,01/12/22,16:00,136.7100000,136.7200000,136.3100000,136.6000000,2235820
SBER,60,01/12/22,17:00,136.5500000,136.8900000,136.5000000,136.8500000,1012240
SBER,60,01/12/22,18:00,136.8500000,136.9500000,136.4500000,136.4700000,1547230
SBER,60,01/12/22,19:00,136.5200000,136.7200000,136.3200000,136.5000000,811300
SBER,60,01/12/22,20:00,136.4800000,136.5800000,136.3700000,136.4700000,352610
SBER,60,01/12/22,21:00,136.5000000,136.9500000,136.4300000,136.9400000,1156590
SBER,60,01/12/22,22:00,136.9500000,137.3000000,136.8800000,137.1400000,1590280
SBER,60,01/12/22,23:00,137.1100000,137.2000000,137.0400000,137.1500000,745310
SBER,60,02/12/22,10:00,136.9800000,137.1000000,136.4400000,136.8100000,3580520
SBER,60,02/12/22,11:00,136.8100000,137.0900000,136.6000000,136.8800000,2203640
SBER,60,02/12/22,12:00,136.8700000,136.8800000,136.5100000,136.6100000,964020
SBER,60,02/12/22,13:00,136.6200000,136.7800000,136.4000000,136.4000000,1372410
SBER,60,02/12/22,14:00,136.4000000,136.6000000,136.4000000,136.5000000,1021490
SBER,60,02/12/22,15:00,136.4700000,137.0000000,136.4400000,136.9000000,1903970
SBER,60,02/12/22,16:00,136.9000000,136.9600000,136.4000000,136.4300000,2277940
SBER,60,02/12/22,17:00,136.4300000,136.6300000,136.1700000,136.5100000,2423350
