<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,06/10/21,10:00,394.9800000,397.6400000,391.2600000,392.8500000,36563070
GAZP,60,06/10/21,11:00,392.7100000,392.8000000,381.7700000,387.1500000,33674830
GAZP,60,06/10/21,12:00,387.1500000,387.5900000,381.2200000,385.8400000,16944220
GAZP,60,06/10/21,13:00,385.8900000,388.9900000,383.0100000,387.2300000,12175030
GAZP,60,06/10/21,14:00,387.2100000,387.9600000,382.5100000,382.6100000,9223820
GAZP,60,06/10/21,15:00,382.6000000,384.9900000,380.2200000,382.7900000,12521720
GAZP,60,06/10/21,16:00,382.7800000,383.7300000,370.2900000,373.5000000,31512730
GAZP,60,06/10/21,17:00,373.5000000,379.8000000,372.7700000,377.5700000,17541120
GAZP,60,06/10/21,18:00,377.5700000,377.6000000,373.8200000,374.5400000,9179690
GAZP,60,06/10/21,19:00,374.9500000,376.2700000,370.2500000,374.6000000,8143430
GAZP,60,06/10/21,20:00,374.5600000,379.0000000,373.2600000,378.1900000,6126520
GAZP,60,06/10/21,21:00,378.1100000,386.9800000,378.0000000,384.2900000,13029090
GAZP,60,06/10/21,22:00,384.4000000,385.0000000,380.2200000,383.3800000,7570520
GAZP,60,06/10/21,23:00,383.3700000,383.8900000,381.0000000,381.3000000,1931280
GAZP,60,07/10/21,10:00,382.1800000,384.3000000,365.1100000,366.6800000,49285240
GAZP,60,07/10/21,11:00,366.7000000,368.1000000,361.6100000,366.1200000,33380210
GAZP,60,07/10/21,12:00,366.1100000,369.5000000,365.0000000,368.5200000,15048640
GAZP,60,07/10/21,13:00,368.5200000,369.8700000,367.0000000,369.0500000,7940080
GAZP,60,07/10/21,14:00,369.2900000,369.5900000,366.0100000,366.9400000,8979080
GAZP,60,07/10/21,15:00,366.9400000,369.2000000,366.6200000,368.6300000,4734730
GAZP,60,07/10/21,16:00,368.6600000,371.1700000,366.9600000,367.7600000,11144960
GAZP,60,07/10/21,17:00,367.7600000,369.2000000,366.7000000,368.1000000,8110430
GAZP,60,07/10/21,18:00,368.1000000,368.9000000,367.5900000,368.7000000,4197280
GAZP,60,07/10/21,19:00,369.0000000,373.0000000,368.5500000,372.8000000,6110720
GAZP,60,07/10/21,20:00,372.8000000,374.5000000,370.3100000,371.3500000,4919670
GAZP,60,07/10/21,21:00,371.2800000,371.4700000,369.2200000,370.8300000,2936490
GAZP,60,07/10/21,22:00,370.6900000,370.8000000,369.8000000,370.1200000,2007820
GAZP,60,07/10/21,23:00,370.1200000,370.9900000,369.8200000,370.7000000,1603420
GAZP,60,08/10/21,10:00,371.5000000,373.0000000,364.7700000,367.7800000,24805620
GAZP,60,08/10/21,11:00,367.8800000,370.3000000,366.0000000,368.9300000,6627950
GAZP,60,08/10/21,12:00,368.9700000,370.8000000,368.5200000,369.0700000,8216830
GAZP,60,08/10/21,13:00,369.1600000,370.4300000,368.0600000,368.3100000,4339130
GAZP,60,08/10/21,14:00,368.3100000,369.3100000,367.0000000,369.0000000,3200960
GAZP,60,08/10/21,15:00,369.0100000,369.9100000,367.1000000,368.0500000,4432300
GAZP,60,08/10/21,16:00,368.0200000,368.8300000,366.5000000,367.0400000,4398590
GAZP,60,08/10/21,17:00,366.9000000,368.1700000,366.7400000,366.9600000,3293640
GAZP,60,08/10/21,18:00,366.9600000,367.7400000,366.5000000,366.9000000,4664220
GAZP,60,08/10/21,19:00,367.0100000,367.9000000,367.0100000,367.5700000,1412380
GAZP,60,08/10/21,20:00,367.6900000,368.0000000,366.4800000,366.7400000,1615230
GAZP,60,08/10/21,21:00,366.8700000,367.5100000,366.7400000,367.4200000,765630
GAZP,60,08/10/21,22:00,367.3600000,367.4200000,366.5000000,366.6900000,1028950
GAZP,60,08/10/21,23:00,366.7100000,366.9900000,365.9700000,366.1700000,1360380
GAZP,60,11/10/21,10:00,369.0000000,371.4900000,363.7000000,366.6500000,19206430
GAZP,60,11/10/21,11:00,366.7500000,369.6200000,365.5000000,369.4100000,8402630
GAZP,60,11/10/21,12:00,369.4300000,370.1500000,368.2800000,368.8400000,7951670
GAZP,60,11/10/21,13:00,368.8400000,369.8100000,368.0800000,369.6500000,4179580
GAZP,60,11/10/21,14:00,369.5900000,372.6100000,369.2800000,370.6400000,14923700
GAZP,60,11/10/21,15:00,370.6200000,371.4000000,369.5200000,369.9800000,6116000
GAZP,60,11/10/21,16:00,369.9800000,370.2000000,367.6000000,369.9200000,5759010
GAZP,60,11/10/21,17:00,369.9200000,370.3800000,369.4800000,370.0000000,4299740
GAZP,60,11/10/21,18:00,370.0000000,370.2000000,369.1800000,369.7500000,2813270
GAZP,60,11/10/21,19:00,369.7900000,371.0000000,369.7900000,370.4000000,1162490
GAZP,60,11/10/21,20:00,370.4000000,370.5500000,369.8000000,370.4500000,947980
GAZP,60,11/10/21,21:00,370.4400000,370.7400000,370.1300000,370.3800000,529540
GAZP,60,11/10/21,22:00,370.3800000,370.4100000,369.2000000,369.4100000,812750
GAZP,60,11/10/21,23:00,369.4100000,370.2000000,369.3000000,369.8100000,890220
GAZP,60,12/10/21,10:00,367.2600000,368.7000000,363.1100000,366.4600000,14708330
GAZP,60,12/10/21,11:00,366.4600000,368.0000000,365.7800000,367.5000000,4330000
GAZP,60,12/10/21,12:00,367.5400000,368.8500000,366.4300000,366.6500000,4032010
GAZP,60,12/10/21,13:00,366.5900000,367.0100000,365.8800000,366.1900000,3279970
GAZP,60,12/10/21,14:00,366.1900000,366.3000000,364.7500000,365.1700000,5242640
GAZP,60,12/10/21,15:00,365.1700000,366.5000000,364.7700000,365.7100000,2745360
GAZP,60,12/10/21,16:00,365.7200000,366.2300000,362.6800000,362.9900000,7419540
GAZP,60,12/10/21,17:00,362.9000000,365.0000000,362.2500000,364.2900000,6812580
GAZP,60,12/10/21,18:00,364.2500000,365.4500000,364.0700000,364.9900000,3464010
GAZP,60,12/10/21,19:00,365.0200000,365.4000000,364.0300000,364.4100000,1184650
GAZP,60,12/10/21,20:00,364.4100000,365.0800000,364.0000000,364.8400000,1051100
GAZP,60,12/10/21,21:00,364.8000000,365.1500000,364.6000000,364.7500000,1247290
GAZP,60,12/10/21,22:00,364.7500000,364.8600000,364.0300000,364.2000000,515420
GAZP,60,12/10/21,23:00,364.1400000,364.7400000,363.9200000,364.1000000,586560
GAZP,60,13/10/21,10:00,365.2400000,365.4400000,360.5800000,360.7600000,11001760
GAZP,60,13/10/21,11:00,360.8200000,361.7600000,358.0000000,361.2800000,14129990
GAZP,60,13/10/21,12:00,361.2800000,362.9500000,359.0600000,359.0700000,7461540
GAZP,60,13/10/21,13:00,359.1100000,359.8400000,357.0000000,358.3900000,6623930
GAZP,60,13/10/21,14:00,358.3900000,358.5000000,355.0300000,356.1000000,10318270
GAZP,60,13/10/21,15:00,356.0700000,357.6400000,355.0300000,355.6000000,8082490
GAZP,60,13/10/21,16:00,355.6000000,358.3600000,352.7100000,356.0000000,12618810
GAZP,60,13/10/21,17:00,356.0000000,357.0000000,353.5000000,356.8300000,6548300
GAZP,60,13/10/21,18:00,356.8000000,359.6600000,356.5100000,358.8500000,12019330
GAZP,60,13/10/21,19:00,358.7000000,360.9900000,358.3500000,359.9000000,3751390
GAZP,60,13/10/21,20:00,359.9000000,360.8500000,359.0000000,360.6100000,1184070
GAZP,60,13/10/21,21:00,360.6300000,362.0000000,360.6200000,361.8100000,2139070
GAZP,60,13/10/21,22:00,361.8100000,364.6400000,361.7200000,364.1100000,3837130
GAZP,60,13/10/21,23:00,364.3000000,364.3400000,362.6000000,362.7700000,2370380
GAZP,60,14/10/21,10:00,366.4000000,368.8000000,364.3500000,367.8000000,19303580
GAZP,60,14/10/21,11:00,367.7100000,369.0000000,367.1700000,368.0000000,8013970
GAZP,60,14/10/21,12:00,368.0800000,368.4800000,367.2300000,367.9500000,4819820
GAZP,60,14/10/21,13:00,367.9400000,368.3900000,366.7300000,367.4600000,3516120
GAZP,60,14/10/21,14:00,367.4600000,368.3700000,367.4000000,367.9900000,2099600
GAZP,60,14/10/21,15:00,367.9900000,369.7000000,367.5000000,369.5500000,3661110
GAZP,60,14/10/21,16:00,369.6500000,369.6800000,366.5800000,366.8600000,5532760
GAZP,60,14/10/21,17:00,366.8600000,368.4000000,366.8600000,368.1700000,2924760
GAZP,60,14/10/21,18:00,368.1700000,368.1700000,365.6900000,365.6900000,5485440
GAZP,60,14/10/21,19:00,366.4000000,367.4700000,365.9000000,366.9400000,1491150
GAZP,60,14/10/21,20:00,366.9400000,366.9500000,365.7500000,366.6200000,986930
GAZP,60,14/10/21,21:00,366.5100000,366.9500000,366.1600000,366.2900000,564780
GAZP,60,14/10/21,22:00,366.2900000,366.8000000,365.7600000,366.2300000,576860
GAZP,60,14/10/21,23:00,366.3100000,367.2000000,366.0100000,367.0000000,682290
GAZP,60,15/10/21,10:00,368.3100000,368.9900000,366.6100000,367.0700000,5259150
GAZP,60,15/10/21,11:00,367.1800000,369.3500000,367.0000000,368.8300000,5025380
GAZP,60,15/10/21,12:00,368.7600000,368.9400000,367.4200000,368.2800000,2970800
GAZP,60,15/10/21,13:00,368.2200000,368.4900000,367.4300000,368.1500000,1951750
GAZP,60,15/10/21,14:00,368.1800000,368.9800000,368.0100000,368.6000000,2363400
GAZP,60,15/10/21,15:00,368.6000000,369.2600000,368.0800000,368.1200000,3496820
GAZP,60,15/10/21,16:00,368.0700000,368.5500000,367.7400000,367.8600000,2921150
GAZP,60,15/10/21,17:00,367.8300000,368.3900000,367.0200000,367.4900000,3331080
GAZP,60,15/10/21,18:00,367.4700000,368.0000000,367.0000000,367.6200000,6227000
GAZP,60,15/10/21,19:00,367.6200000,368.2000000,367.4000000,368.1400000,528260
GAZP,60,15/10/21,20:00,368.0400000,368.3800000,367.7500000,367.9900000,359130
GAZP,60,15/10/21,21:00,367.9900000,368.0000000,367.6700000,367.9700000,524940
GAZP,60,15/10/21,22:00,368.0000000,368.0200000,367.6200000,367.8200000,298020
GAZP,60,15/10/21,23:00,367.7400000,368.0900000,367.6200000,367.7600000,560020
GAZP,60,18/10/21,10:00,365.0100000,366.4500000,360.1500000,362.2300000,13212090
GAZP,60,18/10/21,11:00,362.2300000,364.0000000,362.0000000,363.1000000,4555170
GAZP,60,18/10/21,12:00,363.1300000,363.8000000,362.3600000,362.8100000,2419160
GAZP,60,18/10/21,13:00,362.8000000,365.2500000,362.7400000,364.2500000,5137400
GAZP,60,18/10/21,14:00,364.2700000,364.6900000,362.8300000,363.6300000,2404930
GAZP,60,18/10/21,15:00,363.6300000,364.3700000,362.7200000,363.9000000,1974340
GAZP,60,18/10/21,16:00,363.8500000,364.2200000,363.1200000,363.8200000,2154170
GAZP,60,18/10/21,17:00,363.8400000,364.5400000,363.6000000,364.1000000,3080890
GAZP,60,18/10/21,18:00,364.0900000,364.9900000,363.7600000,364.9900000,4023500
GAZP,60,18/10/21,19:00,365.5500000,366.0000000,365.0500000,365.8800000,1545960
GAZP,60,18/10/21,20:00,365.8000000,366.0000000,365.0500000,365.2500000,577210
GAZP,60,18/10/21,21:00,365.3300000,365.5100000,364.8100000,365.2900000,362710
GAZP,60,18/10/21,22:00,365.3300000,365.7000000,364.5600000,364.9800000,395580
GAZP,60,18/10/21,23:00,364.8500000,364.9300000,363.2000000,363.5000000,1102740
GAZP,60,19/10/21,10:00,364.9800000,365.6700000,363.2700000,363.8700000,4576150
GAZP,60,19/10/21,11:00,363.7500000,364.5000000,362.2400000,363.3300000,4300510
GAZP,60,19/10/21,12:00,363.3300000,367.2400000,363.1600000,366.3500000,7847530
GAZP,60,19/10/21,13:00,366.3600000,368.3100000,365.7900000,366.5800000,8978030
GAZP,60,19/10/21,14:00,366.5800000,367.1800000,366.0300000,366.4100000,4062400
GAZP,60,19/10/21,15:00,366.4200000,367.8000000,366.1000000,367.2400000,3935210
GAZP,60,19/10/21,16:00,367.2400000,367.8000000,365.8100000,366.7700000,4431050
GAZP,60,19/10/21,17:00,366.7700000,367.4100000,365.5000000,367.0000000,5229020
GAZP,60,19/10/21,18:00,367.0500000,367.4900000,366.8600000,367.0000000,3813400
GAZP,60,19/10/21,19:00,367.0000000,367.5000000,366.5500000,367.2500000,1235100
GAZP,60,19/10/21,20:00,367.2100000,367.5200000,367.0100000,367.3100000,788250
GAZP,60,19/10/21,21:00,367.3100000,367.4500000,367.1800000,367.1900000,430820
GAZP,60,19/10/21,22:00,367.1900000,367.6200000,367.1600000,367.5300000,582600
GAZP,60,19/10/21,23:00,367.6000000,368.8300000,367.3300000,368.8300000,1219010
GAZP,60,20/10/21,10:00,367.9000000,368.6200000,365.5000000,366.2000000,8469810
GAZP,60,20/10/21,11:00,366.2400000,368.3000000,365.7200000,366.7600000,4084250
GAZP,60,20/10/21,12:00,366.7500000,367.9000000,366.6500000,367.0400000,2382090
GAZP,60,20/10/21,13:00,367.0400000,367.2000000,366.1000000,366.5400000,2196270
GAZP,60,20/10/21,14:00,366.4800000,366.8000000,365.6100000,366.7000000,1782620
GAZP,60,20/10/21,15:00,366.6800000,366.7500000,365.5100000,366.0600000,1927280
GAZP,60,20/10/21,16:00,366.0300000,367.4600000,365.5800000,367.2600000,2544090
GAZP,60,20/10/21,17:00,367.2500000,368.4000000,366.2600000,368.1200000,4752630
GAZP,60,20/10/21,18:00,368.1700000,369.9000000,368.1200000,369.2500000,6370920
GAZP,60,20/10/21,19:00,369.2500000,370.7500000,368.5200000,369.1000000,2122540
GAZP,60,20/10/21,20:00,369.1000000,369.4400000,368.2700000,369.3800000,833980
GAZP,60,20/10/21,21:00,369.3200000,370.4900000,369.1500000,370.4800000,1025470
GAZP,60,20/10/21,22:00,370.4800000,370.5000000,369.8300000,370.1300000,485030
GAZP,60,20/10/21,23:00,370.1300000,370.4000000,369.9600000,369.9700000,458120
GAZP,60,21/10/21,10:00,368.0000000,369.6500000,367.3600000,369.5100000,4736950
GAZP,60,21/10/21,11:00,369.5000000,369.6300000,368.3100000,369.3900000,2215840
GAZP,60,21/10/21,12:00,369.3300000,370.1900000,367.7300000,368.0400000,3268860
GAZP,60,21/10/21,13:00,368.1000000,368.2700000,366.5600000,367.8700000,3613870
GAZP,60,21/10/21,14:00,367.8700000,368.0200000,366.3100000,367.1500000,2234460
GAZP,60,21/10/21,15:00,367.1700000,367.9300000,366.7500000,367.5700000,2056690
GAZP,60,21/10/21,16:00,367.5400000,368.2000000,365.6500000,366.0900000,4971780
GAZP,60,21/10/21,17:00,365.9400000,366.1200000,360.8800000,361.1000000,11192850
GAZP,60,21/10/21,18:00,361.0000000,363.2000000,360.9800000,362.0000000,7071930
GAZP,60,21/10/21,19:00,362.2100000,363.6700000,361.8100000,362.8300000,1465940
GAZP,60,21/10/21,20:00,362.8300000,364.1800000,362.8000000,363.5000000,1054010
GAZP,60,21/10/21,21:00,363.5000000,363.9500000,363.3800000,363.9400000,466710
GAZP,60,21/10/21,22:00,363.9500000,364.4000000,363.9000000,364.3500000,1159900
GAZP,60,21/10/21,23:00,364.3500000,364.4000000,363.2400000,363.3700000,841430
GAZP,60,22/10/21,10:00,361.3800000,364.0000000,360.2000000,363.2000000,7324940
GAZP,60,22/10/21,11:00,363.2100000,364.1900000,361.8900000,363.8000000,3976910
GAZP,60,22/10/21,12:00,363.7900000,364.1200000,361.5000000,362.4000000,3906240
GAZP,60,22/10/21,13:00,362.4800000,362.6400000,359.2900000,362.0400000,6880570
GAZP,60,22/10/21,14:00,362.0100000,364.1500000,362.0000000,362.8200000,4336820
GAZP,60,22/10/21,15:00,362.7900000,363.5800000,361.2800000,362.1900000,2280490
GAZP,60,22/10/21,16:00,362.2700000,363.3500000,361.3900000,361.7800000,2220390
GAZP,60,22/10/21,17:00,361.8600000,361.9700000,359.5000000,360.5400000,5135740
GAZP,60,22/10/21,18:00,360.5000000,361.4100000,358.2500000,358.2900000,5729640
GAZP,60,22/10/21,19:00,358.5000000,359.6800000,358.0500000,358.4100000,2257160
GAZP,60,22/10/21,20:00,358.4000000,359.0000000,358.0000000,358.4400000,1086270
GAZP,60,22/10/21,21:00,358.5200000,359.4800000,358.3000000,359.2500000,779310
GAZP,60,22/10/21,22:00,359.2100000,359.3400000,358.1500000,358.3000000,878610
GAZP,60,22/10/21,23:00,358.3000000,358.5000000,357.4800000,358.1200000,1263350
GAZP,60,25/10/21,10:00,359.9900000,360.8200000,356.6900000,360.6000000,11259000
GAZP,60,25/10/21,11:00,360.5700000,362.9300000,360.0500000,361.4400000,9574250
GAZP,60,25/10/21,12:00,361.4400000,362.2100000,360.1300000,361.4700000,4151780
GAZP,60,25/10/21,13:00,361.5000000,362.7700000,361.3000000,362.4200000,3974090
GAZP,60,25/10/21,14:00,362.4200000,362.7300000,361.7300000,362.4900000,2382040
GAZP,60,25/10/21,15:00,362.4900000,363.1000000,362.0000000,362.6800000,3215470
GAZP,60,25/10/21,16:00,362.6800000,363.0000000,361.8000000,362.6600000,2938780
GAZP,60,25/10/21,17:00,362.7900000,365.8400000,362.5900000,364.2500000,10539610
GAZP,60,25/10/21,18:00,364.3300000,364.4300000,363.4400000,364.0400000,5295850
GAZP,60,25/10/21,19:00,364.0400000,364.7400000,363.4100000,364.6800000,1429210
GAZP,60,25/10/21,20:00,364.5000000,365.0900000,364.3000000,364.5700000,794620
GAZP,60,25/10/21,21:00,364.5700000,365.1200000,363.8600000,364.4100000,943290
GAZP,60,25/10/21,22:00,364.4500000,364.5300000,364.0000000,364.2000000,368610
GAZP,60,25/10/21,23:00,364.2000000,364.8600000,364.0800000,364.8400000,401810
GAZP,60,26/10/21,10:00,365.0400000,366.4600000,362.5400000,366.1300000,7813970
GAZP,60,26/10/21,11:00,366.1600000,367.5000000,365.1900000,366.3800000,6576220
GAZP,60,26/10/21,12:00,366.3500000,366.9300000,366.0100000,366.7000000,3985070
GAZP,60,26/10/21,13:00,366.7000000,367.3500000,366.1200000,367.0100000,3275480
GAZP,60,26/10/21,14:00,366.9700000,368.5900000,366.8500000,368.5100000,4658130
GAZP,60,26/10/21,15:00,368.5100000,369.3300000,368.0200000,368.3300000,4688370
GAZP,60,26/10/21,16:00,368.3600000,368.3700000,367.0000000,367.5700000,3470660
GAZP,60,26/10/21,17:00,367.5600000,368.7000000,366.2100000,367.3300000,5174250
GAZP,60,26/10/21,18:00,367.3200000,367.3300000,364.7600000,364.9500000,7033570
GAZP,60,26/10/21,19:00,365.1600000,366.3000000,364.1800000,364.4100000,1814560
GAZP,60,26/10/21,20:00,364.4100000,365.2300000,363.5600000,365.2200000,1266650
GAZP,60,26/10/21,21:00,365.2100000,365.4900000,364.3500000,365.2500000,608450
GAZP,60,26/10/21,22:00,365.2500000,365.9700000,364.8500000,365.5300000,944680
GAZP,60,26/10/21,23:00,365.5500000,365.5900000,364.4000000,364.8200000,403120
GAZP,60,27/10/21,10:00,363.2700000,364.7000000,361.6100000,363.8100000,6791120
GAZP,60,27/10/21,11:00,363.9000000,364.4800000,362.1500000,363.1400000,3254730
GAZP,60,27/10/21,12:00,363.1300000,363.6000000,361.1800000,363.4000000,3630800
GAZP,60,27/10/21,13:00,363.4500000,363.9400000,362.5100000,362.9700000,1329810
GAZP,60,27/10/21,14:00,362.9900000,363.9800000,362.7600000,363.2800000,1342280
GAZP,60,27/10/21,15:00,363.2400000,364.2000000,362.8200000,363.6800000,1761940
GAZP,60,27/10/21,16:00,363.6000000,365.0000000,362.9400000,364.6700000,2871470
GAZP,60,27/10/21,17:00,364.6500000,365.4900000,363.6300000,364.1900000,3188170
GAZP,60,27/10/21,18:00,364.1900000,365.0000000,363.9100000,364.6400000,2758690
GAZP,60,27/10/21,19:00,364.6600000,365.0000000,363.6900000,364.1500000,668290
GAZP,60,27/10/21,20:00,364.0700000,364.5400000,363.8500000,364.4600000,365650
GAZP,60,27/10/21,21:00,364.5400000,365.2500000,364.4100000,365.1400000,613000
GAZP,60,27/10/21,22:00,365.1400000,365.1500000,363.1900000,363.3700000,671160
GAZP,60,27/10/21,23:00,363.3000000,364.2200000,362.1100000,362.1700000,1332250
GAZP,60,28/10/21,10:00,360.9600000,362.0200000,358.8800000,359.5400000,9896040
GAZP,60,28/10/21,11:00,359.5800000,359.9700000,357.0800000,359.4100000,8558880
GAZP,60,28/10/21,12:00,359.2900000,360.0000000,354.7900000,356.4400000,18466510
GAZP,60,28/10/21,13:00,356.4100000,356.7000000,354.1200000,355.1900000,7393480
GAZP,60,28/10/21,14:00,355.1900000,357.4500000,355.1000000,355.8000000,6141300
GAZP,60,28/10/21,15:00,355.8900000,357.7900000,355.5600000,356.8300000,2995060
GAZP,60,28/10/21,16:00,356.8300000,357.0000000,352.7300000,353.2000000,7320860
GAZP,60,28/10/21,17:00,353.3000000,354.8400000,351.6200000,354.5300000,12086520
GAZP,60,28/10/21,18:00,354.5400000,354.6600000,351.7100000,352.3700000,8710740
GAZP,60,28/10/21,19:00,352.4000000,353.7900000,352.1600000,353.3000000,1187850
GAZP,60,28/10/21,20:00,353.4900000,354.2300000,353.2900000,353.9000000,635330
GAZP,60,28/10/21,21:00,354.0000000,354.7300000,353.0000000,354.4700000,1214160
GAZP,60,28/10/21,22:00,354.4000000,354.8000000,353.6900000,354.6700000,951440
GAZP,60,28/10/21,23:00,354.6000000,354.7900000,353.2100000,353.2100000,918050
GAZP,60,29/10/21,10:00,351.1000000,352.6000000,348.0000000,350.0000000,19304950
