<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,60,02/11/22,23:00,2109.8000000,2119.4000000,2055.0000000,2110.0000000,112790
YNDX,60,03/11/22,10:00,2110.2000000,2126.0000000,2080.0000000,2110.4000000,101729
YNDX,60,03/11/22,11:00,2110.4000000,2110.4000000,2081.8000000,2100.0000000,68768
YNDX,60,03/11/22,12:00,2099.4000000,2105.6000000,2090.2000000,2103.0000000,46355
YNDX,60,03/11/22,13:00,2101.6000000,2130.0000000,2082.2000000,2102.0000000,242676
YNDX,60,03/11/22,14:00,2102.0000000,2115.0000000,2100.0000000,2104.0000000,60461
YNDX,60,03/11/22,15:00,2104.0000000,2109.2000000,2095.6000000,2098.2000000,34008
YNDX,60,03/11/22,16:00,2097.4000000,2105.6000000,2093.0000000,2100.0000000,46076
YNDX,60,03/11/22,17:00,2100.0000000,2128.2000000,2100.0000000,2122.6000000,75444
YNDX,60,03/11/22,18:00,2122.4000000,2134.0000000,2110.6000000,2125.2000000,54371
YNDX,60,03/11/22,19:00,2118.0000000,2130.0000000,2116.0000000,2123.6000000,20857
YNDX,60,03/11/22,20:00,2123.0000000,2123.0000000,2112.0000000,2119.0000000,23356
YNDX,60,03/11/22,21:00,2117.4000000,2119.8000000,2115.2000000,2115.4000000,8931
YNDX,60,03/11/22,22:00,2115.4000000,2119.4000000,2115.4000000,2118.2000000,7579
YNDX,60,03/11/22,23:00,2118.2000000,2120.0000000,2116.8000000,2119.0000000,11934
YNDX,60,07/11/22,10:00,2145.8000000,2149.0000000,2130.0000000,2136.4000000,79309
YNDX,60,07/11/22,11:00,2137.8000000,2149.6000000,2135.2000000,2149.0000000,46578
YNDX,60,07/11/22,12:00,2148.8000000,2162.0000000,2148.6000000,2153.6000000,91549
YNDX,60,07/11/22,13:00,2153.6000000,2154.8000000,2144.0000000,2152.6000000,89909
YNDX,60,07/11/22,14:00,2152.6000000,2153.0000000,2140.8000000,2144.6000000,43141
YNDX,60,07/11/22,15:00,2144.4000000,2153.0000000,2142.6000000,2152.4000000,40167
YNDX,60,07/11/22,16:00,2152.4000000,2155.0000000,2147.8000000,2154.6000000,33200
YNDX,60,07/11/22,17:00,2154.4000000,2157.6000000,2149.4000000,2156.8000000,73469
YNDX,60,07/11/22,18:00,2157.0000000,2160.0000000,2148.2000000,2156.8000000,36889
YNDX,60,07/11/22,19:00,2149.0000000,2156.0000000,2149.0000000,2150.2000000,8983
YNDX,60,07/11/22,20:00,2150.2000000,2152.0000000,2148.0000000,2148.0000000,8643
YNDX,60,07/11/22,21:00,2149.0000000,2151.2000000,2148.0000000,2151.0000000,7804
YNDX,60,07/11/22,22:00,2151.0000000,2152.0000000,2148.0000000,2151.4000000,7943
YNDX,60,07/11/22,23:00,2151.4000000,2156.2000000,2150.6000000,2151.6000000,6330
YNDX,60,08/11/22,10:00,2154.8000000,2165.0000000,2135.0000000,2140.0000000,74715
YNDX,60,08/11/22,11:00,2140.0000000,2140.8000000,2120.2000000,2127.8000000,73708
YNDX,60,08/11/22,12:00,2127.8000000,2141.2000000,2121.8000000,2129.8000000,37889
YNDX,60,08/11/22,13:00,2130.0000000,2136.0000000,2126.4000000,2130.6000000,16610
YNDX,60,08/11/22,14:00,2130.2000000,2142.0000000,2130.0000000,2137.4000000,17196
YNDX,60,08/11/22,15:00,2136.8000000,2139.0000000,2132.0000000,2136.8000000,10552
YNDX,60,08/11/22,16:00,2136.6000000,2138.0000000,2130.2000000,2133.2000000,8194
YNDX,60,08/11/22,17:00,2133.2000000,2139.6000000,2131.2000000,2138.8000000,12789
YNDX,60,08/11/22,18:00,2139.0000000,2147.0000000,2135.2000000,2147.0000000,21778
YNDX,60,08/11/22,19:00,2147.0000000,2147.2000000,2131.2000000,2137.2000000,17988
YNDX,60,08/11/22,20:00,2137.2000000,2144.0000000,2136.2000000,2140.8000000,7171
YNDX,60,08/11/22,21:00,2141.8000000,2145.0000000,2136.8000000,2137.0000000,7769
YNDX,60,08/11/22,22:00,2136.8000000,2137.2000000,2111.2000000,2124.8000000,30452
YNDX,60,08/11/22,23:00,2124.8000000,2130.4000000,2120.4000000,2127.6000000,7094
YNDX,60,09/11/22,10:00,2128.0000000,2128.6000000,2102.0000000,2105.0000000,81819
YNDX,60,09/11/22,11:00,2103.0000000,2111.4000000,2098.6000000,2103.0000000,57584
YNDX,60,09/11/22,12:00,2103.8000000,2115.0000000,2100.2000000,2103.0000000,28935
YNDX,60,09/11/22,13:00,2102.8000000,2107.0000000,2097.0000000,2103.0000000,20969
YNDX,60,09/11/22,14:00,2103.0000000,2108.8000000,2091.2000000,2107.0000000,28053
YNDX,60,09/11/22,15:00,2107.0000000,2119.0000000,2106.2000000,2118.6000000,28992
YNDX,60,09/11/22,16:00,2118.6000000,2122.0000000,2105.8000000,2114.0000000,54740
YNDX,60,09/11/22,17:00,2114.4000000,2117.4000000,2096.2000000,2109.4000000,37256
YNDX,60,09/11/22,18:00,2110.4000000,2112.8000000,2056.4000000,2067.4000000,66003
YNDX,60,09/11/22,19:00,2066.4000000,2080.0000000,2035.4000000,2066.6000000,104667
YNDX,60,09/11/22,20:00,2066.2000000,2079.6000000,2040.4000000,2069.0000000,55090
YNDX,60,09/11/22,21:00,2068.8000000,2071.4000000,2058.6000000,2063.4000000,17328
YNDX,60,09/11/22,22:00,2063.2000000,2063.4000000,2052.2000000,2054.4000000,14558
YNDX,60,09/11/22,23:00,2054.4000000,2062.6000000,2051.4000000,2060.4000000,10349
YNDX,60,10/11/22,10:00,2064.6000000,2089.8000000,2040.0000000,2049.6000000,73534
YNDX,60,10/11/22,11:00,2049.6000000,2079.6000000,2045.6000000,2077.8000000,76801
YNDX,60,10/11/22,12:00,2077.8000000,2094.6000000,2074.4000000,2077.0000000,53047
YNDX,60,10/11/22,13:00,2076.4000000,2076.4000000,2062.4000000,2070.0000000,35434
YNDX,60,10/11/22,14:00,2070.0000000,2076.6000000,2067.0000000,2072.0000000,31979
YNDX,60,10/11/22,15:00,2072.0000000,2093.4000000,2070.6000000,2080.2000000,44135
YNDX,60,10/11/22,16:00,2081.0000000,2108.2000000,2076.8000000,2104.4000000,41799
YNDX,60,10/11/22,17:00,2104.8000000,2116.8000000,2104.6000000,2114.6000000,29578
YNDX,60,10/11/22,18:00,2114.8000000,2120.0000000,2104.2000000,2119.0000000,31059
YNDX,60,10/11/22,19:00,2119.0000000,2129.0000000,2111.8000000,2122.4000000,25227
YNDX,60,10/11/22,20:00,2121.2000000,2128.0000000,2100.6000000,2105.6000000,20381
YNDX,60,10/11/22,21:00,2105.6000000,2115.2000000,2105.6000000,2109.6000000,10034
YNDX,60,10/11/22,22:00,2110.0000000,2114.6000000,2109.0000000,2113.8000000,8497
YNDX,60,10/11/22,23:00,2114.4000000,2118.0000000,2110.0000000,2111.6000000,10066
YNDX,60,11/11/22,10:00,2119.4000000,2139.6000000,2111.8000000,2121.6000000,130513
YNDX,60,11/11/22,11:00,2121.4000000,2134.8000000,2115.0000000,2118.8000000,38079
YNDX,60,11/11/22,12:00,2118.2000000,2120.0000000,2114.2000000,2118.6000000,17022
YNDX,60,11/11/22,13:00,2118.0000000,2131.2000000,2117.0000000,2128.6000000,17903
YNDX,60,11/11/22,14:00,2128.6000000,2129.8000000,2115.0000000,2120.0000000,32671
YNDX,60,11/11/22,15:00,2120.8000000,2129.4000000,2120.6000000,2125.2000000,11850
YNDX,60,11/11/22,16:00,2125.0000000,2126.8000000,2118.8000000,2125.2000000,13373
YNDX,60,11/11/22,17:00,2126.0000000,2126.0000000,2118.0000000,2122.2000000,15039
YNDX,60,11/11/22,18:00,2121.4000000,2124.0000000,2113.0000000,2119.8000000,17730
YNDX,60,11/11/22,19:00,2113.2000000,2125.0000000,2113.2000000,2123.8000000,11222
YNDX,60,11/11/22,20:00,2123.8000000,2125.0000000,2119.2000000,2119.2000000,9245
YNDX,60,11/11/22,21:00,2120.2000000,2123.4000000,2117.4000000,2123.0000000,3645
YNDX,60,11/11/22,22:00,2122.6000000,2123.2000000,2120.6000000,2121.0000000,3428
YNDX,60,11/11/22,23:00,2121.0000000,2123.2000000,2120.2000000,2122.2000000,6558
YNDX,60,14/11/22,10:00,2126.4000000,2127.0000000,2102.6000000,2117.0000000,37832
YNDX,60,14/11/22,11:00,2117.0000000,2126.0000000,2115.0000000,2122.8000000,45916
YNDX,60,14/11/22,12:00,2122.8000000,2124.0000000,2116.8000000,2121.8000000,19469
YNDX,60,14/11/22,13:00,2122.0000000,2122.0000000,2115.0000000,2118.0000000,14909
YNDX,60,14/11/22,14:00,2118.4000000,2129.4000000,2117.8000000,2124.2000000,42883
YNDX,60,14/11/22,15:00,2123.4000000,2150.0000000,2122.0000000,2143.0000000,56636
YNDX,60,14/11/22,16:00,2143.6000000,2149.0000000,2125.8000000,2130.2000000,36007
YNDX,60,14/11/22,17:00,2130.8000000,2139.8000000,2130.0000000,2137.6000000,13834
YNDX,60,14/11/22,18:00,2137.4000000,2147.0000000,2132.2000000,2139.2000000,20157
YNDX,60,14/11/22,19:00,2145.0000000,2145.0000000,2136.0000000,2136.0000000,9749
YNDX,60,14/11/22,20:00,2136.2000000,2137.0000000,2129.8000000,2133.6000000,6874
YNDX,60,14/11/22,21:00,2134.0000000,2137.0000000,2130.0000000,2135.8000000,6118
YNDX,60,14/11/22,22:00,2136.0000000,2138.0000000,2135.0000000,2137.0000000,3229
YNDX,60,14/11/22,23:00,2136.0000000,2138.8000000,2131.6000000,2132.4000000,4222
YNDX,60,15/11/22,10:00,2140.0000000,2184.0000000,2130.0000000,2172.0000000,171297
YNDX,60,15/11/22,11:00,2172.0000000,2181.0000000,2104.4000000,2111.4000000,147151
YNDX,60,15/11/22,12:00,2112.2000000,2130.0000000,2096.0000000,2122.4000000,84642
YNDX,60,15/11/22,13:00,2122.2000000,2136.0000000,2115.0000000,2123.0000000,42369
YNDX,60,15/11/22,14:00,2123.0000000,2129.6000000,2110.8000000,2124.6000000,23368
YNDX,60,15/11/22,15:00,2124.8000000,2126.0000000,2115.2000000,2119.0000000,12285
YNDX,60,15/11/22,16:00,2119.0000000,2120.6000000,2110.0000000,2117.8000000,20616
YNDX,60,15/11/22,17:00,2116.8000000,2119.0000000,2110.0000000,2110.8000000,15530
YNDX,60,15/11/22,18:00,2111.0000000,2113.0000000,2110.0000000,2113.0000000,11095
YNDX,60,15/11/22,19:00,2118.4000000,2124.8000000,2111.0000000,2113.0000000,8287
YNDX,60,15/11/22,20:00,2113.0000000,2113.4000000,2100.6000000,2103.0000000,14302
YNDX,60,15/11/22,21:00,2103.0000000,2107.8000000,2000.0000000,2034.8000000,192749
YNDX,60,15/11/22,22:00,2034.6000000,2088.0000000,1950.0000000,2071.8000000,259661
YNDX,60,15/11/22,23:00,2071.0000000,2076.8000000,2052.6000000,2071.6000000,52221
YNDX,60,16/11/22,10:00,2090.0000000,2104.0000000,2066.0000000,2103.2000000,98135
YNDX,60,16/11/22,11:00,2103.2000000,2109.6000000,2095.2000000,2096.2000000,26128
YNDX,60,16/11/22,12:00,2096.0000000,2115.0000000,2083.6000000,2112.0000000,47427
YNDX,60,16/11/22,13:00,2112.0000000,2124.0000000,2107.0000000,2116.4000000,30122
YNDX,60,16/11/22,14:00,2116.0000000,2116.6000000,2103.8000000,2108.2000000,11993
YNDX,60,16/11/22,15:00,2109.2000000,2114.8000000,2103.0000000,2114.6000000,11075
YNDX,60,16/11/22,16:00,2113.8000000,2115.0000000,2094.6000000,2102.2000000,28441
YNDX,60,16/11/22,17:00,2102.2000000,2104.6000000,2090.6000000,2103.8000000,17914
YNDX,60,16/11/22,18:00,2103.8000000,2109.8000000,2100.0000000,2109.8000000,10922
YNDX,60,16/11/22,19:00,2109.0000000,2109.8000000,2100.0000000,2101.6000000,13066
YNDX,60,16/11/22,20:00,2101.6000000,2103.0000000,2097.2000000,2099.0000000,9633
YNDX,60,16/11/22,21:00,2099.0000000,2103.0000000,2097.2000000,2100.2000000,4122
YNDX,60,16/11/22,22:00,2100.8000000,2110.0000000,2100.2000000,2105.8000000,7639
YNDX,60,16/11/22,23:00,2105.0000000,2115.0000000,2104.8000000,2114.2000000,9118
YNDX,60,17/11/22,10:00,2115.2000000,2128.6000000,2108.8000000,2118.0000000,39754
YNDX,60,17/11/22,11:00,2118.0000000,2120.0000000,2110.4000000,2116.4000000,11954
YNDX,60,17/11/22,12:00,2117.0000000,2117.0000000,2110.2000000,2114.8000000,5335
YNDX,60,17/11/22,13:00,2115.4000000,2115.8000000,2104.4000000,2105.8000000,14722
YNDX,60,17/11/22,14:00,2105.4000000,2110.0000000,2101.4000000,2107.2000000,10890
YNDX,60,17/11/22,15:00,2107.2000000,2109.6000000,2103.8000000,2104.4000000,4630
YNDX,60,17/11/22,16:00,2104.2000000,2104.6000000,2090.0000000,2091.0000000,25071
YNDX,60,17/11/22,17:00,2091.0000000,2104.0000000,2081.2000000,2098.6000000,36233
YNDX,60,17/11/22,18:00,2098.6000000,2103.6000000,2096.6000000,2098.0000000,7304
YNDX,60,17/11/22,19:00,2098.8000000,2099.4000000,2087.2000000,2096.0000000,14215
YNDX,60,17/11/22,20:00,2096.0000000,2098.2000000,2093.2000000,2097.4000000,5420
YNDX,60,17/11/22,21:00,2098.0000000,2099.0000000,2093.4000000,2096.0000000,3521
YNDX,60,17/11/22,22:00,2095.2000000,2097.4000000,2093.0000000,2093.0000000,2417
YNDX,60,17/11/22,23:00,2093.4000000,2098.0000000,2092.2000000,2097.8000000,3373
YNDX,60,18/11/22,10:00,2097.0000000,2104.4000000,2090.4000000,2097.4000000,18990
YNDX,60,18/11/22,11:00,2097.4000000,2097.4000000,2072.0000000,2074.0000000,28243
YNDX,60,18/11/22,12:00,2075.0000000,2086.4000000,2065.0000000,2080.0000000,22815
YNDX,60,18/11/22,13:00,2080.4000000,2086.4000000,2080.0000000,2086.0000000,9330
YNDX,60,18/11/22,14:00,2086.0000000,2095.0000000,2084.8000000,2091.0000000,10365
YNDX,60,18/11/22,15:00,2091.4000000,2091.8000000,2080.0000000,2085.8000000,15392
YNDX,60,18/11/22,16:00,2086.0000000,2086.6000000,2075.0000000,2085.6000000,12923
YNDX,60,18/11/22,17:00,2085.6000000,2110.4000000,2085.0000000,2099.8000000,41799
YNDX,60,18/11/22,18:00,2100.0000000,2109.0000000,2091.4000000,2106.8000000,44636
YNDX,60,18/11/22,19:00,2098.6000000,2100.0000000,2095.0000000,2096.6000000,7756
YNDX,60,18/11/22,20:00,2096.6000000,2099.0000000,2095.0000000,2095.4000000,6271
YNDX,60,18/11/22,21:00,2096.0000000,2097.8000000,2091.4000000,2094.6000000,4419
YNDX,60,18/11/22,22:00,2095.2000000,2096.6000000,2092.6000000,2093.6000000,2958
YNDX,60,18/11/22,23:00,2093.6000000,2098.4000000,2093.0000000,2098.2000000,5802
YNDX,60,21/11/22,10:00,2091.0000000,2102.4000000,2072.4000000,2077.4000000,51188
YNDX,60,21/11/22,11:00,2077.2000000,2077.4000000,2046.0000000,2052.8000000,71022
YNDX,60,21/11/22,12:00,2052.6000000,2055.6000000,2038.0000000,2047.6000000,87027
YNDX,60,21/11/22,13:00,2047.0000000,2052.6000000,2040.0000000,2044.2000000,18883
YNDX,60,21/11/22,14:00,2044.8000000,2047.6000000,2038.0000000,2040.4000000,16554
YNDX,60,21/11/22,15:00,2040.6000000,2048.0000000,2039.2000000,2043.4000000,12854
YNDX,60,21/11/22,16:00,2043.0000000,2062.8000000,2042.8000000,2060.4000000,22286
YNDX,60,21/11/22,17:00,2060.2000000,2061.8000000,2040.2000000,2044.2000000,28245
YNDX,60,21/11/22,18:00,2044.2000000,2050.0000000,2044.2000000,2050.0000000,12233
YNDX,60,21/11/22,19:00,2057.0000000,2057.0000000,2041.2000000,2048.0000000,8435
YNDX,60,21/11/22,20:00,2048.0000000,2066.6000000,2048.0000000,2060.0000000,22492
YNDX,60,21/11/22,21:00,2059.8000000,2065.8000000,2056.2000000,2060.0000000,15066
YNDX,60,21/11/22,22:00,2059.2000000,2068.0000000,2058.0000000,2066.8000000,7960
YNDX,60,21/11/22,23:00,2066.8000000,2068.0000000,2063.0000000,2068.0000000,4102
YNDX,60,22/11/22,10:00,2067.0000000,2076.0000000,2050.0000000,2068.6000000,46003
YNDX,60,22/11/22,11:00,2069.4000000,2081.0000000,2066.2000000,2074.0000000,25235
YNDX,60,22/11/22,12:00,2074.0000000,2078.8000000,2066.6000000,2075.6000000,8929
YNDX,60,22/11/22,13:00,2075.8000000,2078.0000000,2075.0000000,2077.8000000,4756
YNDX,60,22/11/22,14:00,2077.8000000,2081.0000000,2074.6000000,2075.0000000,14465
YNDX,60,22/11/22,15:00,2074.6000000,2080.0000000,2066.2000000,2078.6000000,13663
YNDX,60,22/11/22,16:00,2078.6000000,2080.0000000,2073.0000000,2075.4000000,10793
YNDX,60,22/11/22,17:00,2075.4000000,2087.6000000,2073.8000000,2087.0000000,11976
YNDX,60,22/11/22,18:00,2087.0000000,2095.2000000,2080.0000000,2080.0000000,41988
YNDX,60,22/11/22,19:00,2093.0000000,2093.0000000,2081.0000000,2082.0000000,9135
YNDX,60,22/11/22,20:00,2082.8000000,2087.4000000,2082.8000000,2087.4000000,4490
YNDX,60,22/11/22,21:00,2086.4000000,2087.4000000,2083.0000000,2085.4000000,5096
YNDX,60,22/11/22,22:00,2084.2000000,2087.0000000,2084.0000000,2085.0000000,2640
YNDX,60,22/11/22,23:00,2085.0000000,2086.4000000,2083.6000000,2083.8000000,3121
YNDX,60,23/11/22,10:00,2085.8000000,2090.8000000,2061.0000000,2061.8000000,36227
YNDX,60,23/11/22,11:00,2061.8000000,2080.0000000,2061.4000000,2067.2000000,19879
YNDX,60,23/11/22,12:00,2068.0000000,2098.6000000,2066.4000000,2098.6000000,53060
YNDX,60,23/11/22,13:00,2098.6000000,2100.0000000,2085.4000000,2089.0000000,26112
YNDX,60,23/11/22,14:00,2087.6000000,2092.2000000,2085.0000000,2088.6000000,11441
YNDX,60,23/11/22,15:00,2088.6000000,2142.0000000,2088.6000000,2139.0000000,234120
YNDX,60,23/11/22,16:00,2139.0000000,2147.0000000,2122.2000000,2142.8000000,72433
YNDX,60,23/11/22,17:00,2143.0000000,2159.4000000,2142.0000000,2153.0000000,123660
YNDX,60,23/11/22,18:00,2153.0000000,2153.4000000,2123.4000000,2135.0000000,51086
YNDX,60,23/11/22,19:00,2136.0000000,2140.0000000,2136.0000000,2136.6000000,7354
YNDX,60,23/11/22,20:00,2137.0000000,2137.0000000,2124.0000000,2129.0000000,12962
YNDX,60,23/11/22,21:00,2128.2000000,2136.6000000,2128.0000000,2131.2000000,6450
YNDX,60,23/11/22,22:00,2131.4000000,2136.8000000,2130.0000000,2133.2000000,8512
YNDX,60,23/11/22,23:00,2133.2000000,2136.8000000,2132.4000000,2135.0000000,5707
YNDX,60,24/11/22,10:00,2151.0000000,2154.6000000,2130.0000000,2137.2000000,49833
YNDX,60,24/11/22,11:00,2137.6000000,2148.0000000,2131.0000000,2136.4000000,60030
YNDX,60,24/11/22,12:00,2136.4000000,2136.4000000,2127.8000000,2133.0000000,16024
YNDX,60,24/11/22,13:00,2133.4000000,2138.4000000,2121.0000000,2126.0000000,28371
YNDX,60,24/11/22,14:00,2126.0000000,2129.8000000,2108.4000000,2116.6000000,52386
YNDX,60,24/11/22,15:00,2117.0000000,2128.0000000,2115.2000000,2126.2000000,28268
YNDX,60,24/11/22,16:00,2126.6000000,2133.6000000,2121.2000000,2126.2000000,41341
YNDX,60,24/11/22,17:00,2126.4000000,2134.2000000,2120.2000000,2130.0000000,28692
YNDX,60,24/11/22,18:00,2130.2000000,2133.0000000,2120.0000000,2133.0000000,20027
YNDX,60,24/11/22,19:00,2128.2000000,2131.0000000,2120.2000000,2126.4000000,9309
YNDX,60,24/11/22,20:00,2126.2000000,2128.8000000,2125.0000000,2125.0000000,2170
YNDX,60,24/11/22,21:00,2125.0000000,2127.4000000,2122.4000000,2124.0000000,1723
YNDX,60,24/11/22,22:00,2124.0000000,2130.0000000,2123.2000000,2125.0000000,4921
YNDX,60,24/11/22,23:00,2125.2000000,2131.0000000,2125.0000000,2130.0000000,2710
YNDX,60,25/11/22,10:00,2120.0000000,2129.6000000,2102.0000000,2113.2000000,53218
YNDX,60,25/11/22,11:00,2113.2000000,2136.2000000,2113.2000000,2123.4000000,44305
YNDX,60,25/11/22,12:00,2123.4000000,2144.8000000,2115.6000000,2122.0000000,65079
YNDX,60,25/11/22,13:00,2122.8000000,2124.8000000,2111.4000000,2115.4000000,17555
YNDX,60,25/11/22,14:00,2115.4000000,2119.0000000,2111.4000000,2119.0000000,13727
YNDX,60,25/11/22,15:00,2119.0000000,2125.0000000,2116.0000000,2120.2000000,27043
YNDX,60,25/11/22,16:00,2120.6000000,2153.0000000,2107.4000000,2117.2000000,191855
YNDX,60,25/11/22,17:00,2116.0000000,2116.6000000,2006.0000000,2030.6000000,883380
YNDX,60,25/11/22,18:00,2030.6000000,2034.8000000,2010.4000000,2025.0000000,325754
YNDX,60,25/11/22,19:00,2023.8000000,2032.0000000,2006.0000000,2022.8000000,145890
YNDX,60,25/11/22,20:00,2022.4000000,2029.6000000,2021.0000000,2024.6000000,49130
YNDX,60,25/11/22,21:00,2024.6000000,2025.2000000,2017.0000000,2023.6000000,27122
YNDX,60,25/11/22,22:00,2023.0000000,2023.4000000,2015.6000000,2021.6000000,39167
YNDX,60,25/11/22,23:00,2021.6000000,2023.4000000,2017.4000000,2020.4000000,41373
YNDX,60,28/11/22,10:00,1994.8000000,1995.6000000,1924.0000000,1943.8000000,755793
YNDX,60,28/11/22,11:00,1943.6000000,1969.6000000,1941.0000000,1954.0000000,299852
YNDX,60,28/11/22,12:00,1953.2000000,1958.0000000,1941.2000000,1945.0000000,87492
YNDX,60,28/11/22,13:00,1945.0000000,1952.8000000,1932.6000000,1934.0000000,125659
YNDX,60,28/11/22,14:00,1934.0000000,1961.0000000,1931.2000000,1949.2000000,139228
YNDX,60,28/11/22,15:00,1948.2000000,1951.2000000,1932.4000000,1933.6000000,93285
YNDX,60,28/11/22,16:00,1935.0000000,1943.8000000,1912.4000000,1918.6000000,197889
YNDX,60,28/11/22,17:00,1918.8000000,1922.2000000,1885.8000000,1894.0000000,275839
YNDX,60,28/11/22,18:00,1894.0000000,1918.8000000,1893.2000000,1918.0000000,113538
YNDX,60,28/11/22,19:00,1907.0000000,1916.4000000,1902.0000000,1913.6000000,54666
YNDX,60,28/11/22,20:00,1913.4000000,1913.6000000,1902.2000000,1907.0000000,34503
YNDX,60,28/11/22,21:00,1907.2000000,1912.2000000,1902.6000000,1909.6000000,19820
YNDX,60,28/11/22,22:00,1909.6000000,1909.8000000,1904.8000000,1907.0000000,20218
YNDX,60,28/11/22,23:00,1907.0000000,1914.6000000,1906.6000000,1914.2000000,23836
YNDX,60,29/11/22,10:00,1918.8000000,1947.2000000,1916.4000000,1930.8000000,253528
YNDX,60,29/11/22,11:00,1931.0000000,1985.6000000,1930.0000000,1969.2000000,326551
YNDX,60,29/11/22,12:00,1969.0000000,1972.6000000,1954.4000000,1967.2000000,107425
YNDX,60,29/11/22,13:00,1967.4000000,1975.0000000,1961.0000000,1961.6000000,63188
YNDX,60,29/11/22,14:00,1961.8000000,1979.0000000,1960.6000000,1974.0000000,52966
YNDX,60,29/11/22,15:00,1974.0000000,1985.0000000,1971.2000000,1976.8000000,86339
YNDX,60,29/11/22,16:00,1976.8000000,1987.8000000,1973.0000000,1986.4000000,82845
YNDX,60,29/11/22,17:00,1986.6000000,1992.0000000,1983.2000000,1989.0000000,76399
YNDX,60,29/11/22,18:00,1989.0000000,1990.0000000,1975.6000000,1981.0000000,58985
YNDX,60,29/11/22,19:00,1981.0000000,1988.2000000,1978.6000000,1981.0000000,20945
YNDX,60,29/11/22,20:00,1981.0000000,1983.8000000,1975.0000000,1980.0000000,21489
YNDX,60,29/11/22,21:00,1980.0000000,1983.2000000,1979.4000000,1982.6000000,7444
YNDX,60,29/11/22,22:00,1982.4000000,1984.8000000,1981.6000000,1984.8000000,8068
YNDX,60,29/11/22,23:00,1984.6000000,1989.0000000,1982.2000000,1986.2000000,16333
YNDX,60,30/11/22,10:00,1988.2000000,1988.2000000,1954.8000000,1980.0000000,179407
YNDX,60,30/11/22,11:00,1980.2000000,1991.0000000,1968.0000000,1990.4000000,99706
YNDX,60,30/11/22,12:00,1990.6000000,2014.6000000,1983.0000000,2004.8000000,199719
YNDX,60,30/11/22,13:00,2005.0000000,2005.2000000,1982.8000000,1994.0000000,91945
YNDX,60,30/11/22,14:00,1994.0000000,2000.0000000,1991.8000000,1996.4000000,23759
YNDX,60,30/11/22,15:00,1996.6000000,1999.6000000,1985.2000000,1992.0000000,41817
YNDX,60,30/11/22,16:00,1991.8000000,1998.0000000,1990.2000000,1992.0000000,17302
YNDX,60,30/11/22,17:00,1991.8000000,1991.8000000,1980.2000000,1984.2000000,28372
YNDX,60,30/11/22,18:00,1984.2000000,1985.4000000,1981.2000000,1981.6000000,14401
